,COUNTY,VAP,NAME,WVAP,AG18D,AG18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG18None,AG18D_pct,AG18R_pct,AG18None_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,323,670,82,1719,1,0.9522978475858057,0.0477021524141943,726,0.1878999418266434,0.389761489237929,0.4223385689354276
219,Allegany,3235,Allegany Precinct 06-006,1942,227,523,1293,3235,1,0.6003091190108192,0.3996908809891808,2485,0.07017001545595054,0.1616692426584235,0.768160741885626
220,Allegany,1207,Allegany Precinct 06-005,1034,221,298,173,1207,1,0.8566694283347142,0.14333057166528584,688,0.18309859154929578,0.24689312344656172,0.5700082850041425
221,Allegany,800,Allegany Precinct 06-003,740,124,158,60,800,1,0.925,0.075,518,0.155,0.1975,0.6475
222,Allegany,1902,Allegany Precinct 29-001,1833,321,723,69,1902,1,0.9637223974763407,0.03627760252365931,858,0.16876971608832808,0.3801261829652997,0.45110410094637227
223,Allegany,1522,Allegany Precinct 06-001,1409,286,322,113,1522,1,0.9257555847568988,0.07424441524310119,914,0.18791064388961892,0.21156373193166886,0.6005256241787122
224,Allegany,1679,Allegany Precinct 20-000,1648,154,603,31,1679,1,0.9815366289458011,0.01846337105419893,922,0.09172126265634306,0.35914234663490174,0.5491363907087552
225,Allegany,928,Allegany Precinct 04-005,911,121,207,17,928,1,0.9816810344827587,0.018318965517241378,600,0.13038793103448276,0.22306034482758622,0.646551724137931
226,Allegany,1457,Allegany Precinct 04-003,1352,187,240,105,1457,1,0.9279341111873713,0.0720658888126287,1030,0.12834591626630062,0.16472203157172272,0.7069320521619766
227,Allegany,1118,Allegany Precinct 04-002,951,100,140,167,1118,1,0.8506261180679785,0.14937388193202147,878,0.08944543828264759,0.1252236135957066,0.7853309481216458
228,Allegany,1603,Allegany Precinct 04-008,1511,214,336,92,1603,1,0.9426076107298814,0.05739238927011853,1053,0.13349968808484092,0.2096069868995633,0.6568933250155957
229,Allegany,1425,Allegany Precinct 04-004,1355,267,435,70,1425,1,0.9508771929824561,0.04912280701754386,723,0.18736842105263157,0.30526315789473685,0.5073684210526316
230,Allegany,856,Allegany Precinct 14-000,766,97,74,90,856,1,0.8948598130841121,0.10514018691588785,685,0.1133177570093458,0.08644859813084112,0.8002336448598131
231,Allegany,1491,Allegany Precinct 05-004,1387,222,307,104,1491,1,0.9302481556002683,0.06975184439973173,962,0.1488933601609658,0.20590207914151576,0.6452045606975184
